Trial,CorrectAns,choice,RT,Correct,key.started,key.stopped,participant,date,expName,psychopyVersion,frameRate,
1_AF2005_AF1207,right,right,1.6780728000449017,1,2161.3773824999807,2163.110268369934,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1812_AF1647,left,right,1.0749231000663713,0,2165.1087331000017,2166.2433157699766,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1980_AF1148,right,right,2.246092600049451,1,2168.241855200031,2170.5265618699254,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1813_AF967,right,right,2.3741155999014154,1,2172.524658999988,2174.943595669966,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1779_AF569,right,right,1.1798624000512064,1,2176.941582600004,2178.2101703699796,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1205_AF1647,left,left,1.7919261999195442,1,2180.21003680001,2182.0765377700213,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF897_AF1532,left,left,1.2624370000557974,1,2184.075281700003,2185.39323406996,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1738_AF1689,right,right,1.4133077999576926,1,2187.390116799972,2188.843195369968,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1692_AF2009,left,left,1.772422399953939,1,2190.841163199977,2192.6932525699144,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1755_AF1720,left,left,2.294589300057851,1,2194.691541200038,2197.0433283700027,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1955_AF1205,right,right,2.550909500103444,1,2199.041096000001,2201.64345816992,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF2005_AF1734,right,left,1.8657992000225931,0,2203.642052799929,2205.576721470023,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF2006_AF2009,left,left,1.307215999928303,1,2207.5754298999673,2208.9268404699746,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1735_AF1825,right,right,1.4952189999166876,1,2210.925743400003,2212.4768634699635,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1270_AF1365,right,right,1.9387063999893144,1,2214.474444399937,2216.4431982699666,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF724_AF1266,left,left,1.3244676999747753,1,2218.440554699977,2219.843231070007,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF2010_AF2014,left,left,1.0964592000236735,1,2221.848124500015,2223.0269208699815,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1955_AF1903,right,left,1.8030754000646994,0,2225.0263194999425,2226.8764913699474,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1551_AF1456,right,right,1.7497066999785602,1,2228.8753200999927,2230.693010669935,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1667_AF1546,left,right,1.1671936999773607,0,2232.6902200999903,2233.909723270021,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1272_AF1501,right,right,1.27276379999239,1,2235.907131899963,2237.226579770015,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF565_AF600,left,left,1.6698733000084758,1,2240.893886899925,2242.6096909699613,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1584_AF1356,left,left,1.0712003000080585,1,2244.6067653000355,2245.7431131699473,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1597_AF593,left,left,1.267537200008519,1,2247.7410638999427,2249.0933006699547,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF2006_AF1272,left,left,1.2231285999296233,1,2251.0940252,2252.3599225699786,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1675_AF582,left,left,1.3780994999688119,1,2254.357520999969,2256.560044869932,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1365_AF1561,left,left,1.9845468999119475,1,2258.5570186999394,2260.5931966699777,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1659_AF510,left,left,1.537530199973844,1,2262.5911475999746,2264.19293746996,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1162_AF1762,left,right,2.2601096999133006,0,2266.189510999946,2268.4930566699827,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF2006_AF2012,left,left,1.287670399993658,1,2270.4976115999743,2271.843211469974,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF2007_AF709,left,left,1.2377149000531062,1,2273.8471835999517,2275.143572569976,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF784_AF600,left,left,3.771165700047277,1,2277.151034999988,2281.009822469938,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1779_AF1656,right,right,2.180637300014496,1,2283.0081786999945,2285.2429921699572,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1659_AF454,left,left,1.0158546000020579,1,2287.240253099939,2288.309803169954,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF510_AF2006,right,right,1.3516074999934062,1,2290.3098954999587,2291.7931794699166,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1837_AF962,left,left,1.1537392999744043,1,2293.7910136999562,2295.043138769956,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1669_AF1284,left,left,1.5187481000320986,1,2297.041224699933,2298.609798369964,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1585_AF1362,left,left,1.6562668998958543,1,2300.606477799942,2302.3099751699833,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1567_AF113,left,left,1.306683300063014,1,2304.307816699962,2305.693335769966,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1527_AF1375,right,right,1.1139370000455528,1,2307.6909510999685,2308.859596569941,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1065_AF2008,right,right,1.2671810000902042,1,2310.884362199926,2312.19309166997,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF987_AF1205,right,right,1.4869780000299215,1,2314.1969645000063,2315.7264805699583,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1903_AF1396,left,left,1.2099966999376193,1,2317.723434699932,2318.993281069945,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF113_AF1689,right,right,0.9848025999963284,1,2320.9915628000163,2322.043052569998,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1162_AF1903,right,left,1.6631890999851748,0,2324.04054419999,2325.7261498700013,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1326_AF2011,right,right,1.4374627999495715,1,2327.7238863999955,2329.2430613700185,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1977_AF1762,left,left,2.9362562999594957,1,2331.2423526999773,2334.226373369957,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1561_AF881,left,left,2.6302462000166997,1,2336.2298375000246,2338.92670226997,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1816_AF1326,left,left,1.2545155000407249,1,2340.9271175999893,2342.243112869945,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1699_AF1828,left,right,2.075190700008534,0,2344.2397875000024,2346.4097541700235,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1006_AF1405,right,right,1.6054109999677166,1,2348.406966199982,2350.042721769924,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF897_AF1659,right,left,2.073823699960485,0,2352.040984299965,2354.1761686699815,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF433_AF1789,right,right,2.243991700001061,1,2356.1744232999627,2358.4932607700234,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF2014_AF1365,right,right,1.218633700045757,1,2360.5012364999857,2361.793179769919,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF2002_AF1825,right,left,1.791557400021702,0,2363.8135371999815,2365.6598078699667,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF959_AF2001,right,right,1.0719131999649107,1,2367.6673534000292,2368.8430060699234,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1663_AF1396,left,right,1.9638826999580488,0,2370.8412140000146,2372.8429450699246,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF2011_AF398,left,left,1.6915655999910086,1,2374.848543399945,2376.6263327700203,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1468_AF1576,left,left,1.4859313000924885,1,2378.6247411000077,2380.1431238699356,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF912_AF1714,right,right,1.089971899986267,1,2382.140731599997,2383.326535770006,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1576_AF2006,right,right,1.546919299988076,1,2385.3279118000064,2386.9428057700047,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1205_AF1419,left,left,2.487969300011173,1,2388.9406365000177,2391.476413969917,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1647_AF1402,right,right,3.0332902000518516,1,2393.4741142999846,2396.5425697699307,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF2001_AF881,left,left,1.1959859000053257,1,2398.5428352999734,2399.7928339699633,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1762_AF1825,right,left,2.679888700018637,0,2401.7902301999275,2404.5594275700046,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF784_AF1789,right,right,1.8056009999709204,1,2406.5596150000347,2408.4261461699266,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1720_AF1675,right,right,1.9711926999734715,1,2410.428470099927,2412.476355069934,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1738_AF897,right,right,2.32094300002791,1,2414.473397499998,2416.8762033699663,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1197_AF1090,right,right,1.2490205001085997,1,2418.873707499937,2420.1760332699982,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1779_AF1396,left,left,1.6409621000057086,1,2422.1733578999992,2423.893047069933,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1501_AF881,left,left,0.9503099999856204,1,2425.8930186999496,2426.9426151699504,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1499_AF2001,right,right,1.4064638999989256,1,2430.0270676999353,2431.4927126699245,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1846_AF1362,left,right,1.6470770000014454,0,2433.4904026000295,2435.1593090700103,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1798_AF1090,right,right,1.2511759999906644,1,2437.1567690999946,2438.459202769946,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1659_AF1720,left,left,1.3578189000254497,1,2440.456080300035,2441.859394269914,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
